Start date;End date;Biomass [MWh] Calculated resolutions;Hydropower [MWh] Calculated resolutions;Wind offshore [MWh] Calculated resolutions;Wind onshore [MWh] Calculated resolutions;Photovoltaics [MWh] Calculated resolutions;Other renewable [MWh] Calculated resolutions;Nuclear [MWh] Calculated resolutions;Lignite [MWh] Calculated resolutions;Hard coal [MWh] Calculated resolutions;Fossil gas [MWh] Calculated resolutions;Hydro pumped storage [MWh] Calculated resolutions;Other conventional [MWh] Calculated resolutions
Dec 12, 2025 6:00 PM;Dec 12, 2025 7:00 PM;4,576.19;1,400.21;1,914.65;4,847.39;0.00;101.95;-;10,186.23;5,697.78;16,501.31;4,771.22;2,043.93
Dec 12, 2025 7:00 PM;Dec 12, 2025 8:00 PM;4,471.80;1,363.18;1,715.16;4,812.35;0.00;101.95;-;10,137.50;5,747.00;16,551.24;4,120.45;2,033.28
Dec 12, 2025 8:00 PM;Dec 12, 2025 9:00 PM;4,336.61;1,259.29;1,640.62;4,645.67;0.00;101.95;-;9,902.90;5,638.34;16,218.07;2,107.21;2,050.60
Dec 12, 2025 9:00 PM;Dec 12, 2025 10:00 PM;4,243.76;1,297.30;2,012.56;4,670.12;0.00;98.71;-;9,549.33;5,532.56;15,489.49;869.79;2,067.30
Dec 12, 2025 10:00 PM;Dec 12, 2025 11:00 PM;4,158.97;1,216.93;2,922.71;4,736.19;0.00;97.64;-;9,081.59;5,379.85;14,694.74;281.13;2,026.89
Dec 12, 2025 11:00 PM;Dec 13, 2025 12:00 AM;4,117.72;1,226.69;3,323.31;4,825.79;0.00;97.64;-;8,453.11;4,428.09;13,581.48;57.29;2,002.62
Dec 13, 2025 12:00 AM;Dec 13, 2025 1:00 AM;4,120.09;1,231.11;2,885.17;5,206.31;0.00;97.91;-;8,096.14;3,799.72;13,446.17;118.88;1,986.84
Dec 13, 2025 1:00 AM;Dec 13, 2025 2:00 AM;4,129.75;1,229.04;3,239.77;5,639.65;0.00;94.24;-;7,100.91;3,513.83;12,397.16;8.32;1,976.44
Dec 13, 2025 2:00 AM;Dec 13, 2025 3:00 AM;4,120.27;1,220.33;3,550.11;6,100.48;0.00;94.24;-;7,022.42;3,375.77;12,035.26;98.12;1,962.22
Dec 13, 2025 3:00 AM;Dec 13, 2025 4:00 AM;4,116.27;1,212.18;3,825.47;7,220.73;0.00;94.24;-;7,170.55;3,061.83;11,896.81;122.05;1,989.53
Dec 13, 2025 4:00 AM;Dec 13, 2025 5:00 AM;4,156.43;1,213.47;3,499.54;7,834.40;0.00;94.24;-;7,459.32;2,873.68;11,754.78;82.90;1,946.35
Dec 13, 2025 5:00 AM;Dec 13, 2025 6:00 AM;4,226.42;1,210.91;3,408.36;8,817.30;0.00;94.24;-;7,533.40;3,037.08;11,932.04;160.14;1,829.61
Dec 13, 2025 6:00 AM;Dec 13, 2025 7:00 AM;4,348.05;1,208.51;3,611.72;10,187.50;0.00;94.24;-;7,403.29;3,180.81;11,878.01;35.11;1,826.95
Dec 13, 2025 7:00 AM;Dec 13, 2025 8:00 AM;4,521.33;1,208.28;3,181.08;11,553.81;0.76;94.24;-;7,394.51;3,709.07;12,407.15;63.89;1,877.01
Dec 13, 2025 8:00 AM;Dec 13, 2025 9:00 AM;4,632.82;1,228.00;2,452.93;11,919.26;265.56;94.24;-;8,058.43;4,277.83;13,367.77;198.99;1,903.04
Dec 13, 2025 9:00 AM;Dec 13, 2025 10:00 AM;4,614.59;1,257.14;1,997.64;11,545.25;1,750.29;94.24;-;8,629.02;4,864.45;13,563.59;665.55;1,900.22
Dec 13, 2025 10:00 AM;Dec 13, 2025 11:00 AM;4,567.84;1,262.64;2,084.37;10,648.10;3,551.48;94.24;-;8,624.31;4,989.73;13,497.25;473.61;1,891.41
Dec 13, 2025 11:00 AM;Dec 13, 2025 12:00 PM;4,479.15;1,241.07;2,343.78;10,405.02;4,698.59;94.24;-;8,362.69;4,933.25;13,585.40;268.87;1,863.86
Dec 13, 2025 12:00 PM;Dec 13, 2025 1:00 PM;4,397.51;1,201.47;2,932.69;9,632.92;4,902.31;94.24;-;7,766.50;4,884.95;13,244.74;121.99;1,888.10
Dec 13, 2025 1:00 PM;Dec 13, 2025 2:00 PM;4,399.79;1,202.42;3,252.19;8,722.42;4,197.32;94.24;-;7,520.65;4,909.50;12,834.27;389.66;1,915.53
Dec 13, 2025 2:00 PM;Dec 13, 2025 3:00 PM;4,452.38;1,189.30;3,874.06;7,767.67;2,637.79;94.24;-;7,448.38;4,903.40;12,883.80;865.61;1,924.51
Dec 13, 2025 3:00 PM;Dec 13, 2025 4:00 PM;4,562.82;1,171.28;4,006.89;7,666.55;759.35;94.24;-;7,371.02;4,944.93;13,131.66;1,781.99;2,002.53
Dec 13, 2025 4:00 PM;Dec 13, 2025 5:00 PM;4,705.84;1,214.30;3,896.91;8,300.88;18.93;94.24;-;7,369.86;5,217.03;13,404.95;2,836.10;1,961.64
Dec 13, 2025 5:00 PM;Dec 13, 2025 6:00 PM;4,760.01;1,204.71;3,965.32;8,993.37;0.00;94.24;-;7,370.16;5,133.67;13,477.40;2,998.91;1,893.11
Dec 13, 2025 6:00 PM;Dec 13, 2025 7:00 PM;4,754.74;1,169.02;4,412.67;9,363.20;0.00;94.24;-;7,341.90;5,153.04;13,497.40;2,638.50;1,895.90
Dec 13, 2025 7:00 PM;Dec 13, 2025 8:00 PM;4,693.63;1,157.60;4,892.17;9,574.75;0.00;94.24;-;7,307.44;4,849.64;13,358.45;769.44;1,948.46
Dec 13, 2025 8:00 PM;Dec 13, 2025 9:00 PM;4,515.53;1,133.49;5,417.91;9,563.15;0.00;94.24;-;6,817.94;4,239.37;12,574.00;237.74;1,996.08
Dec 13, 2025 9:00 PM;Dec 13, 2025 10:00 PM;4,419.36;1,125.10;5,829.93;10,000.75;0.00;94.24;-;6,532.04;3,687.62;11,962.20;149.01;1,953.36
Dec 13, 2025 10:00 PM;Dec 13, 2025 11:00 PM;4,320.24;1,117.58;6,703.62;10,115.85;0.00;94.24;-;6,339.77;3,503.62;10,680.36;78.31;1,913.23
Dec 13, 2025 11:00 PM;Dec 14, 2025 12:00 AM;4,261.98;1,115.99;6,356.06;9,810.01;0.00;94.24;-;5,974.99;3,396.54;9,487.99;120.63;1,890.46
Dec 14, 2025 12:00 AM;Dec 14, 2025 1:00 AM;4,229.82;1,115.59;7,259.97;9,384.95;0.00;94.24;-;6,084.22;3,133.20;8,582.37;184.93;1,563.29
Dec 14, 2025 1:00 AM;Dec 14, 2025 2:00 AM;4,199.51;1,099.55;7,633.46;9,308.44;0.00;94.24;-;6,277.81;2,456.19;7,817.86;58.13;1,551.09
Dec 14, 2025 2:00 AM;Dec 14, 2025 3:00 AM;4,189.97;1,093.57;7,558.81;9,863.67;0.00;94.24;-;6,163.88;2,287.64;7,358.45;0.74;1,572.24
Dec 14, 2025 3:00 AM;Dec 14, 2025 4:00 AM;4,182.82;1,097.99;7,124.58;10,656.95;0.00;94.24;-;6,285.49;2,308.93;7,128.47;14.52;1,538.57
Dec 14, 2025 4:00 AM;Dec 14, 2025 5:00 AM;4,205.32;1,100.09;6,665.53;11,721.09;0.00;94.24;-;6,110.86;2,309.62;7,190.16;1.84;1,543.45
Dec 14, 2025 5:00 AM;Dec 14, 2025 6:00 AM;4,271.26;1,103.05;6,942.89;12,647.17;0.00;94.24;-;6,133.59;2,319.98;7,289.14;7.22;1,622.31
Dec 14, 2025 6:00 AM;Dec 14, 2025 7:00 AM;4,382.76;1,093.30;6,699.58;14,200.00;0.00;94.24;-;5,881.16;2,333.24;7,804.54;22.70;1,642.72
Dec 14, 2025 7:00 AM;Dec 14, 2025 8:00 AM;4,537.78;1,066.65;6,414.08;15,046.51;0.29;94.24;-;6,180.81;2,709.12;8,145.17;32.56;1,617.96
Dec 14, 2025 8:00 AM;Dec 14, 2025 9:00 AM;4,642.11;1,063.46;6,214.85;15,974.61;308.21;94.24;-;6,297.86;3,152.01;8,559.92;37.57;1,687.64
Dec 14, 2025 9:00 AM;Dec 14, 2025 10:00 AM;4,653.05;1,088.17;6,094.34;16,823.70;2,235.81;94.24;-;6,523.74;3,183.77;9,110.77;39.03;1,686.55
Dec 14, 2025 10:00 AM;Dec 14, 2025 11:00 AM;4,615.06;1,110.07;5,857.80;16,856.94;4,947.37;94.24;-;6,459.01;3,215.63;9,358.68;36.33;1,670.15
Dec 14, 2025 11:00 AM;Dec 14, 2025 12:00 PM;4,517.62;1,095.50;5,775.31;16,493.74;7,102.80;94.24;-;6,616.35;3,196.16;9,557.12;57.34;1,708.71
Dec 14, 2025 12:00 PM;Dec 14, 2025 1:00 PM;4,440.20;1,070.72;5,725.09;16,372.20;7,526.32;95.56;-;6,545.56;3,049.33;9,452.87;98.35;1,726.14
Dec 14, 2025 1:00 PM;Dec 14, 2025 2:00 PM;4,420.79;1,070.87;5,854.82;15,392.42;6,247.02;96.89;-;6,432.01;3,187.97;9,063.57;224.23;1,744.96
Dec 14, 2025 2:00 PM;Dec 14, 2025 3:00 PM;4,455.76;1,087.09;6,115.88;14,817.59;3,633.44;96.89;-;6,545.32;3,433.82;9,184.57;572.62;1,751.50
Dec 14, 2025 3:00 PM;Dec 14, 2025 4:00 PM;4,534.12;1,095.27;6,377.50;15,382.41;1,014.05;96.89;-;6,915.38;3,962.94;9,667.73;577.56;1,738.49
Dec 14, 2025 4:00 PM;Dec 14, 2025 5:00 PM;4,677.52;1,099.99;6,359.85;16,844.83;23.39;96.89;-;7,019.70;3,898.71;9,900.19;952.69;1,678.54
Dec 14, 2025 5:00 PM;Dec 14, 2025 6:00 PM;4,734.09;1,101.09;6,806.99;17,582.20;0.00;96.89;-;6,857.83;3,823.34;9,919.70;1,409.74;1,659.01
Dec 14, 2025 6:00 PM;Dec 14, 2025 7:00 PM;4,710.48;1,113.24;7,066.35;17,337.91;0.00;96.89;-;6,708.30;3,843.30;9,866.93;838.89;1,735.01
Dec 14, 2025 7:00 PM;Dec 14, 2025 8:00 PM;4,646.66;1,113.30;7,376.76;17,419.21;0.00;94.24;-;6,471.30;4,017.54;9,751.08;514.11;1,771.78
Dec 14, 2025 8:00 PM;Dec 14, 2025 9:00 PM;4,525.53;1,109.11;7,231.21;17,472.62;0.00;94.24;-;5,900.90;3,680.90;9,277.74;334.45;1,691.00
Dec 14, 2025 9:00 PM;Dec 14, 2025 10:00 PM;4,416.69;1,097.18;7,442.56;17,637.43;0.00;94.24;-;6,199.05;3,372.91;8,585.72;159.35;1,684.37
Dec 14, 2025 10:00 PM;Dec 14, 2025 11:00 PM;4,346.74;1,095.31;7,335.36;17,004.38;0.00;94.24;-;6,364.78;2,560.83;7,699.62;76.84;1,637.99
Dec 14, 2025 11:00 PM;Dec 15, 2025 12:00 AM;4,263.10;1,097.75;7,207.09;17,215.07;0.00;94.24;-;5,862.37;2,272.02;7,083.95;8.50;1,672.84
Dec 15, 2025 12:00 AM;Dec 15, 2025 1:00 AM;4,218.04;1,098.22;6,642.48;16,797.91;0.00;94.24;-;5,257.18;2,327.01;7,232.76;166.29;1,659.80
Dec 15, 2025 1:00 AM;Dec 15, 2025 2:00 AM;4,180.80;1,092.35;6,527.41;17,196.57;0.00;94.24;-;5,169.75;2,399.12;6,979.13;79.89;1,606.32
Dec 15, 2025 2:00 AM;Dec 15, 2025 3:00 AM;4,162.33;1,084.13;6,420.81;17,353.16;0.00;94.24;-;4,930.21;2,583.64;6,861.88;12.03;1,580.27
Dec 15, 2025 3:00 AM;Dec 15, 2025 4:00 AM;4,153.86;1,068.50;6,283.40;18,262.66;0.00;94.24;-;4,563.91;2,856.52;7,038.99;0.45;1,561.11
Dec 15, 2025 4:00 AM;Dec 15, 2025 5:00 AM;4,173.67;1,063.85;6,043.72;18,725.61;0.00;94.24;-;4,896.88;3,286.86;7,366.26;44.41;1,544.95
Dec 15, 2025 5:00 AM;Dec 15, 2025 6:00 AM;4,223.45;1,055.67;6,538.08;18,970.04;0.00;94.24;-;5,501.75;3,555.34;8,029.26;1.65;1,552.77
Dec 15, 2025 6:00 AM;Dec 15, 2025 7:00 AM;4,318.96;1,045.82;6,423.28;19,580.20;0.00;94.24;-;6,442.64;3,908.94;9,604.11;191.90;1,589.88
Dec 15, 2025 7:00 AM;Dec 15, 2025 8:00 AM;4,448.81;1,093.87;5,868.08;19,953.58;0.88;94.24;-;7,547.63;5,258.46;11,256.17;481.81;1,633.71
Dec 15, 2025 8:00 AM;Dec 15, 2025 9:00 AM;4,578.59;1,134.60;6,111.75;19,730.40;672.06;94.24;-;7,349.44;5,654.50;12,015.94;1,967.74;1,610.34
Dec 15, 2025 9:00 AM;Dec 15, 2025 10:00 AM;4,614.89;1,095.83;5,990.15;18,809.92;4,760.60;94.21;-;7,436.89;5,456.97;11,432.53;1,275.55;1,771.64
Dec 15, 2025 10:00 AM;Dec 15, 2025 11:00 AM;4,577.28;1,102.76;6,023.33;16,712.98;10,413.80;77.94;-;7,378.74;5,046.94;10,470.74;559.16;1,601.67
Dec 15, 2025 11:00 AM;Dec 15, 2025 12:00 PM;4,487.56;1,071.74;6,021.76;14,233.77;14,729.58;97.18;-;6,797.29;4,824.20;10,786.04;424.87;1,618.78
Dec 15, 2025 12:00 PM;Dec 15, 2025 1:00 PM;4,398.96;1,066.17;5,299.38;12,443.38;15,826.24;97.18;-;6,805.20;5,024.31;10,947.95;388.93;1,653.43
Dec 15, 2025 1:00 PM;Dec 15, 2025 2:00 PM;4,360.87;1,102.39;4,810.48;11,372.06;13,066.91;97.18;-;7,287.96;5,066.32;10,842.95;1,191.06;1,611.34
Dec 15, 2025 2:00 PM;Dec 15, 2025 3:00 PM;4,365.94;1,115.65;4,872.73;11,148.27;7,586.95;96.45;-;7,860.19;5,368.22;11,302.80;2,746.68;1,614.96
Dec 15, 2025 3:00 PM;Dec 15, 2025 4:00 PM;4,443.01;1,141.27;5,097.02;12,912.04;1,967.06;94.24;-;8,059.84;5,931.95;11,472.51;4,462.57;1,607.19
Dec 15, 2025 4:00 PM;Dec 15, 2025 5:00 PM;4,563.62;1,187.74;5,248.79;16,647.33;48.19;94.24;-;8,065.51;5,890.80;11,544.68;3,280.37;1,605.26
Dec 15, 2025 5:00 PM;Dec 15, 2025 6:00 PM;4,641.65;1,229.61;5,678.34;19,361.16;0.00;94.24;-;8,097.16;5,886.20;11,711.54;2,418.11;1,640.62
Dec 15, 2025 6:00 PM;Dec 15, 2025 7:00 PM;4,638.75;1,183.05;5,931.37;21,220.54;0.00;94.24;-;8,210.02;5,910.47;11,796.12;1,172.13;1,632.58
Dec 15, 2025 7:00 PM;Dec 15, 2025 8:00 PM;4,585.86;1,181.70;4,594.27;22,607.70;0.00;94.24;-;7,566.39;5,281.37;11,552.68;649.91;1,597.44
Dec 15, 2025 8:00 PM;Dec 15, 2025 9:00 PM;4,428.79;1,128.39;4,263.29;23,472.73;0.00;94.24;-;7,211.74;5,431.11;10,260.74;611.13;1,623.30
Dec 15, 2025 9:00 PM;Dec 15, 2025 10:00 PM;4,346.96;1,136.55;4,294.65;22,726.64;0.00;94.24;-;7,443.29;4,923.92;9,335.99;91.46;1,632.09
Dec 15, 2025 10:00 PM;Dec 15, 2025 11:00 PM;4,262.11;1,134.34;4,446.53;20,779.47;0.00;94.24;-;7,557.54;4,503.95;9,045.61;147.28;1,639.27
Dec 15, 2025 11:00 PM;Dec 16, 2025 12:00 AM;4,207.08;1,137.52;4,161.11;19,717.50;0.00;94.24;-;7,389.79;4,293.97;8,863.07;14.48;1,634.76
Dec 16, 2025 12:00 AM;Dec 16, 2025 1:00 AM;4,155.14;1,123.75;3,987.48;19,099.57;0.00;94.24;-;7,202.06;4,149.36;8,415.23;2.67;1,617.97
Dec 16, 2025 1:00 AM;Dec 16, 2025 2:00 AM;4,128.88;1,123.09;3,583.57;18,873.31;0.00;94.24;-;7,049.05;4,343.41;8,349.76;8.09;1,566.89
Dec 16, 2025 2:00 AM;Dec 16, 2025 3:00 AM;4,113.07;1,117.03;3,447.19;18,746.78;0.00;94.24;-;7,053.83;4,058.05;8,137.30;9.28;1,591.34
Dec 16, 2025 3:00 AM;Dec 16, 2025 4:00 AM;4,107.50;1,109.32;3,097.13;18,089.28;0.00;94.24;-;7,089.13;3,764.63;8,499.61;23.68;1,614.29
Dec 16, 2025 4:00 AM;Dec 16, 2025 5:00 AM;4,154.51;1,137.55;2,356.53;17,396.06;0.00;94.24;-;7,272.04;3,985.50;8,865.31;0.85;1,622.22
Dec 16, 2025 5:00 AM;Dec 16, 2025 6:00 AM;4,195.20;1,125.45;2,212.32;16,598.76;0.00;94.24;-;7,142.73;4,521.72;9,855.50;115.40;1,570.22
Dec 16, 2025 6:00 AM;Dec 16, 2025 7:00 AM;4,274.15;1,134.69;2,086.57;16,448.63;0.00;94.24;-;7,931.09;4,934.17;12,032.46;249.52;1,546.67
Dec 16, 2025 7:00 AM;Dec 16, 2025 8:00 AM;4,432.05;1,181.62;2,343.13;16,232.15;0.32;94.24;-;9,083.59;5,334.44;14,485.37;1,827.16;1,536.57
Dec 16, 2025 8:00 AM;Dec 16, 2025 9:00 AM;4,552.16;1,291.93;2,100.59;15,748.95;561.14;94.32;-;9,685.91;5,630.18;15,514.02;3,003.43;1,566.10
Dec 16, 2025 9:00 AM;Dec 16, 2025 10:00 AM;4,579.14;1,468.73;2,046.18;13,882.75;4,446.91;94.40;-;9,829.87;5,784.61;15,371.55;4,172.98;1,539.28
Dec 16, 2025 10:00 AM;Dec 16, 2025 11:00 AM;4,514.18;1,500.60;2,090.07;11,266.35;9,794.86;94.40;-;10,064.35;5,633.84;15,048.05;3,298.71;1,578.78
Dec 16, 2025 11:00 AM;Dec 16, 2025 12:00 PM;4,457.74;1,353.66;2,339.63;8,412.14;13,372.11;94.40;-;10,137.75;5,971.78;14,615.29;1,179.60;1,624.76
Dec 16, 2025 12:00 PM;Dec 16, 2025 1:00 PM;4,382.45;1,472.81;2,297.28;6,007.65;13,716.06;94.40;-;10,119.50;6,744.45;14,591.44;1,136.41;1,660.40
Dec 16, 2025 1:00 PM;Dec 16, 2025 2:00 PM;4,352.33;1,630.37;2,370.93;5,003.07;10,428.64;94.40;-;10,132.93;7,172.11;14,954.99;2,222.69;1,621.25
Dec 16, 2025 2:00 PM;Dec 16, 2025 3:00 PM;4,340.56;1,713.74;2,314.31;5,047.54;5,620.14;94.40;-;10,301.12;7,490.74;15,866.62;3,849.69;1,692.42
Dec 16, 2025 3:00 PM;Dec 16, 2025 4:00 PM;4,430.21;1,691.14;2,069.91;6,796.05;1,433.47;94.40;-;10,292.35;7,605.85;16,257.27;3,978.09;1,720.54
Dec 16, 2025 4:00 PM;Dec 16, 2025 5:00 PM;4,562.93;1,656.88;1,655.50;9,093.06;27.08;94.40;-;10,256.79;7,409.93;16,950.71;3,543.69;1,703.44
Dec 16, 2025 5:00 PM;Dec 16, 2025 6:00 PM;4,641.95;1,778.81;1,645.00;9,887.37;0.00;94.40;-;10,272.52;7,438.39;17,146.68;5,554.23;1,813.24
Dec 16, 2025 6:00 PM;Dec 16, 2025 7:00 PM;4,652.64;1,683.98;2,292.29;10,162.80;0.00;94.24;-;10,303.22;7,400.25;17,247.39;5,605.82;1,784.35
Dec 16, 2025 7:00 PM;Dec 16, 2025 8:00 PM;4,603.48;1,601.74;2,598.47;9,562.21;0.00;94.24;-;10,278.56;7,323.92;16,738.15;2,963.58;1,675.59
Dec 16, 2025 8:00 PM;Dec 16, 2025 9:00 PM;4,475.53;1,798.05;2,765.76;8,465.57;0.00;94.24;-;10,279.67;7,166.43;16,227.04;2,038.78;1,671.13
Dec 16, 2025 9:00 PM;Dec 16, 2025 10:00 PM;4,387.84;1,639.48;2,689.75;7,485.90;0.00;94.24;-;10,155.12;7,139.67;15,577.05;392.09;1,678.02
Dec 16, 2025 10:00 PM;Dec 16, 2025 11:00 PM;4,311.96;1,414.46;2,501.12;6,678.70;0.00;94.24;-;10,128.89;6,583.17;15,262.57;32.48;1,592.49
Dec 16, 2025 11:00 PM;Dec 17, 2025 12:00 AM;4,240.88;1,372.58;1,794.07;6,776.78;0.00;94.24;-;9,536.51;6,058.88;14,962.05;14.20;1,556.51
Dec 17, 2025 12:00 AM;Dec 17, 2025 1:00 AM;4,183.58;1,377.83;1,553.38;7,154.13;0.00;94.24;-;8,922.02;5,690.67;15,184.30;9.22;1,545.48
Dec 17, 2025 1:00 AM;Dec 17, 2025 2:00 AM;4,150.72;1,360.90;1,420.59;7,551.61;0.00;94.24;-;8,660.00;5,306.20;15,163.72;28.21;1,511.15
Dec 17, 2025 2:00 AM;Dec 17, 2025 3:00 AM;4,135.76;1,351.68;1,306.33;7,807.67;0.00;94.24;-;8,086.42;5,074.43;15,106.58;5.23;1,491.53
Dec 17, 2025 3:00 AM;Dec 17, 2025 4:00 AM;4,132.08;1,335.38;987.52;8,042.72;0.00;94.24;-;8,011.04;5,128.66;15,027.84;1.04;1,482.09
Dec 17, 2025 4:00 AM;Dec 17, 2025 5:00 AM;4,153.05;1,325.65;746.06;8,336.05;0.00;94.24;-;8,027.33;5,358.03;15,097.97;1.47;1,481.67
Dec 17, 2025 5:00 AM;Dec 17, 2025 6:00 AM;4,186.47;1,322.14;690.47;8,487.98;0.00;94.24;-;8,317.11;5,971.38;15,298.40;4.39;1,499.76
Dec 17, 2025 6:00 AM;Dec 17, 2025 7:00 AM;4,292.04;1,445.83;667.42;9,248.09;0.00;94.24;-;9,693.79;7,180.89;16,348.77;328.79;1,485.41
Dec 17, 2025 7:00 AM;Dec 17, 2025 8:00 AM;4,476.31;1,637.66;517.14;10,164.92;0.25;94.24;-;10,211.12;7,790.87;16,974.68;2,442.27;1,494.81
Dec 17, 2025 8:00 AM;Dec 17, 2025 9:00 AM;4,600.26;1,617.67;507.54;11,164.09;431.55;94.24;-;10,216.80;7,939.04;17,172.26;4,249.29;1,511.83
Dec 17, 2025 9:00 AM;Dec 17, 2025 10:00 AM;4,600.13;1,512.58;480.74;11,074.03;3,733.56;94.24;-;10,247.16;7,864.84;17,064.94;3,821.91;1,510.71
Dec 17, 2025 10:00 AM;Dec 17, 2025 11:00 AM;4,525.97;1,464.60;465.56;9,863.45;8,260.33;95.11;-;10,252.72;7,878.68;16,931.28;1,714.31;1,490.52
Dec 17, 2025 11:00 AM;Dec 17, 2025 12:00 PM;4,461.11;1,393.65;492.54;8,045.25;11,509.62;95.41;-;9,996.24;7,939.84;16,807.11;688.84;1,478.93
Dec 17, 2025 12:00 PM;Dec 17, 2025 1:00 PM;4,406.79;1,413.26;313.56;6,317.90;12,245.57;95.41;-;9,756.92;7,796.72;16,396.23;732.02;1,488.51
Dec 17, 2025 1:00 PM;Dec 17, 2025 2:00 PM;4,391.16;1,437.67;206.30;5,903.42;9,880.24;95.41;-;10,187.23;7,934.80;16,373.79;919.75;1,505.07
Dec 17, 2025 2:00 PM;Dec 17, 2025 3:00 PM;4,419.52;1,405.82;531.22;6,159.83;5,537.95;95.41;-;10,163.81;7,915.61;16,961.00;1,765.20;1,514.00
Dec 17, 2025 3:00 PM;Dec 17, 2025 4:00 PM;4,511.98;1,389.03;1,025.09;7,404.36;1,456.83;94.24;-;10,134.84;7,946.95;17,364.77;3,229.75;1,509.16
Dec 17, 2025 4:00 PM;Dec 17, 2025 5:00 PM;4,623.30;1,432.96;1,763.87;9,543.22;31.20;94.24;-;10,151.09;7,912.95;17,305.47;3,845.16;1,507.38
Dec 17, 2025 5:00 PM;Dec 17, 2025 6:00 PM;4,686.67;1,357.02;2,617.34;11,486.95;0.00;94.24;-;9,988.82;7,716.20;17,064.49;3,367.42;1,530.89
Dec 17, 2025 6:00 PM;Dec 17, 2025 7:00 PM;4,669.12;1,257.90;3,105.51;12,159.19;0.00;94.24;-;9,771.39;6,618.15;16,335.02;1,077.68;1,549.67
Dec 17, 2025 7:00 PM;Dec 17, 2025 8:00 PM;4,606.86;1,412.05;3,304.52;12,324.28;0.00;94.24;-;9,370.13;5,766.39;15,722.93;1,600.80;1,537.84
Dec 17, 2025 8:00 PM;Dec 17, 2025 9:00 PM;4,471.75;1,348.61;4,284.21;12,246.64;0.00;94.24;-;8,434.77;4,751.55;14,770.37;505.82;1,504.23
Dec 17, 2025 9:00 PM;Dec 17, 2025 10:00 PM;4,394.19;1,334.35;4,989.24;13,081.06;0.00;94.24;-;7,945.60;3,803.89;13,352.79;321.36;1,471.86
Dec 17, 2025 10:00 PM;Dec 17, 2025 11:00 PM;4,297.09;1,268.25;5,701.72;13,835.17;0.00;94.24;-;7,751.75;3,614.89;10,477.92;278.89;1,459.89
Dec 17, 2025 11:00 PM;Dec 18, 2025 12:00 AM;4,226.35;1,206.95;6,278.08;14,269.03;0.00;94.24;-;6,525.70;3,058.42;8,551.76;93.15;1,468.66
Dec 18, 2025 12:00 AM;Dec 18, 2025 1:00 AM;4,171.06;1,191.64;6,182.94;15,782.19;0.00;94.24;-;4,992.94;2,967.20;7,451.50;222.40;1,485.69
Dec 18, 2025 1:00 AM;Dec 18, 2025 2:00 AM;4,132.04;1,221.31;6,179.64;17,482.07;0.00;94.24;-;4,018.60;2,747.57;7,128.45;5.27;1,465.80
Dec 18, 2025 2:00 AM;Dec 18, 2025 3:00 AM;4,111.99;1,193.38;6,629.15;19,099.21;0.00;94.24;-;4,308.12;2,246.80;6,523.55;0.72;1,411.59
Dec 18, 2025 3:00 AM;Dec 18, 2025 4:00 AM;4,106.68;1,243.77;6,194.45;21,013.99;0.00;94.24;-;4,294.81;2,535.48;6,204.02;0.46;1,404.97
Dec 18, 2025 4:00 AM;Dec 18, 2025 5:00 AM;4,117.13;1,214.37;5,650.65;24,033.32;0.00;94.24;-;4,710.24;2,390.64;6,201.31;1.00;1,395.58
Dec 18, 2025 5:00 AM;Dec 18, 2025 6:00 AM;4,151.55;1,240.96;5,318.83;26,591.47;0.00;94.24;-;5,029.22;2,370.51;6,609.06;2.63;1,408.27
Dec 18, 2025 6:00 AM;Dec 18, 2025 7:00 AM;4,259.21;1,261.71;4,658.65;29,082.52;0.00;94.24;-;5,148.28;2,661.63;7,553.18;58.76;1,401.67
Dec 18, 2025 7:00 AM;Dec 18, 2025 8:00 AM;4,427.59;1,240.71;4,203.46;29,745.87;0.68;94.24;-;5,881.75;3,182.80;9,239.91;900.88;1,463.98
Dec 18, 2025 8:00 AM;Dec 18, 2025 9:00 AM;4,516.28;1,223.37;4,853.78;30,186.66;924.36;94.24;-;5,707.40;3,643.43;9,854.52;2,333.14;1,488.48
Dec 18, 2025 9:00 AM;Dec 18, 2025 10:00 AM;4,535.67;1,215.15;5,056.63;28,894.89;5,718.18;94.24;-;5,199.61;3,441.15;9,687.93;991.05;1,509.51
Dec 18, 2025 10:00 AM;Dec 18, 2025 11:00 AM;4,485.12;1,185.96;5,041.34;26,560.02;11,248.95;95.88;-;4,903.97;2,973.27;9,225.65;220.40;1,500.66
Dec 18, 2025 11:00 AM;Dec 18, 2025 12:00 PM;4,423.64;1,227.46;5,488.89;24,112.86;15,459.58;95.88;-;5,064.50;2,640.30;8,326.33;95.69;1,511.19
Dec 18, 2025 12:00 PM;Dec 18, 2025 1:00 PM;4,347.90;1,280.88;5,583.98;21,870.48;16,796.44;95.88;-;4,564.88;2,636.09;7,856.06;7.37;1,524.01
Dec 18, 2025 1:00 PM;Dec 18, 2025 2:00 PM;4,326.52;1,285.86;6,610.45;20,012.87;14,794.66;95.88;-;4,591.71;2,437.58;7,674.89;407.26;1,500.26
Dec 18, 2025 2:00 PM;Dec 18, 2025 3:00 PM;4,356.98;1,258.62;6,791.82;19,590.80;9,674.88;95.47;-;4,657.17;2,756.73;7,625.79;927.64;1,493.61
